Event Number,HT,MET,MR,Rsq,Invariant Mass,Sum E_T,Centrality,Sphericity,Aplanarity,Cos(Theta) Jet-MET,Delta R (Avg),Jet Multiplicity,Lepton Multiplicity,Lepton Isolated Count,Lepton Avg Isolation,Photon Isolated Count,Photon Avg Isolation,Dark Photon Produced
5531,316.7207804905035,1.1178150123281236,13751.221523298253,7.4890017411798785e-06,13751.221477865547,316.7207804905035,0.023028490926410194,226.52056443866292,108.28503550369894,-0.7304400866273086,4.462277438965122,351,0,0,0.0,13,27.686558235794163,False
5532,121.78649778801774,0.0,14000.000001014498,0.0,14000.000001014498,121.78649778801774,0.008699035555656614,103.42857172844279,48.9279377082251,0.0,4.737183081722062,150,4,0,63.002068302435596,25,11.311659492801649,False
5533,38.68789155494677,0.0,14000.000000000002,0.0,14000.000000000002,38.68789155494677,0.0027634208253533407,9.537699272490642,2.9506128776006424,0.0,5.892637656167936,51,0,0,0.0,29,2.412728219374942,False
5534,187.03104270466852,0.0,13999.999999971467,0.0,13999.999999971467,187.03104270466852,0.013359360193217837,90.53382340697692,38.274780997682164,0.0,5.013835163539683,208,0,0,0.0,23,20.46702512946217,False
5535,77.14058943808553,0.0,14000.00000000221,0.0,14000.00000000221,77.14058943808553,0.005510042102719525,59.262621416287786,26.829037733219096,0.0,4.892353086992102,104,0,0,0.0,38,3.3836730110438342,False
5536,240.821107730019,0.0,13999.999999958614,0.0,13999.999999958614,240.821107730019,0.017201507695052208,114.01962078789084,48.51781399210798,0.0,4.838842985477923,291,5,1,174.20959182845684,16,19.296160053438847,False
5537,269.80859577009187,0.0,13999.999999672467,0.0,13999.999999672467,269.80859577009187,0.019272042555457437,147.6404843596046,61.50579023425885,0.0,4.314772451436746,224,0,0,0.0,20,65.60014533159222,False
5538,214.52821692699771,0.0,14000.000000022857,0.0,14000.000000022857,214.52821692699771,0.015323444066189105,87.86281940582957,38.43340517740522,0.0,4.881979523376472,201,0,0,0.0,22,10.631404425677887,False
5539,73.52356812252883,0.0,14000.000000000218,0.0,14000.000000000218,73.52356812252883,0.005251683437323406,25.334857900036493,9.867552484496628,0.0,5.8048802291068125,96,0,0,0.0,35,3.4149005104381684,False
5540,155.0341125913299,0.0,14000.000000243233,0.0,14000.000000243233,155.0341125913299,0.011073865184902597,121.3729141975112,43.63595847658415,0.0,4.732580974205912,159,8,0,32.03190119319719,27,14.886200717079253,False
5541,78.75108701593742,0.0,14000.000010150907,0.0,14000.000010150907,78.75108701593742,0.005625077639916984,38.891034587304375,17.75599021722408,0.0,5.410478485944687,91,0,0,0.0,37,3.8464534057297586,False
5542,322.8054818678884,0.0,13999.999999996184,0.0,13999.999999996184,322.8054818678884,0.02305753441914117,176.87791597156195,84.92378247300918,0.0,4.49681593691431,319,2,0,37.514554270619946,16,22.752806702705612,False
5543,38.14361922142343,0.0,13999.999999999993,0.0,13999.999999999993,38.14361922142343,0.002724544230101675,14.685409662305501,7.1408495954031395,0.0,6.263359633746475,51,0,0,0.0,49,1.3835734038179646,False
5544,69.48807808502109,0.0,13999.999999782967,0.0,13999.999999782967,69.48807808502109,0.004963434149007022,56.80177913456425,25.732693141374064,0.0,4.892997326869271,87,6,0,9.725141134062744,37,6.860786080703232,False
5545,109.22860651645968,0.11267453901197799,13999.735444760738,2.51178531345777e-07,13999.735444307316,109.22860651645968,0.007802190757924105,56.2524359411669,24.460500473435577,0.7108728432440424,4.720339290771457,114,2,0,3.2348583816710152,35,10.6853479972545,False
5546,133.23302273932853,0.0,14000.000000138407,0.0,14000.000000138407,133.23302273932853,0.009516644481286526,100.69206405485168,42.69091862323251,0.0,4.521840017793974,169,2,0,85.77425847637043,22,9.503447296705627,False
5547,83.07181262060139,0.0,14000.00000001288,0.0,14000.00000001288,83.07181262060139,0.0059337009014660685,58.35821318307469,25.35610984508199,0.0,5.596153414903851,120,0,0,0.0,42,4.163191908635433,False
5548,45.40525704468405,0.0,13999.999999999995,0.0,13999.999999999995,45.40525704468405,0.003243232646048862,12.545785997402417,4.527322714136304,0.0,5.53408683143114,52,0,0,0.0,27,2.854405177980484,False
5549,33.75527081552023,0.8324374748529013,13999.054397178941,5.735295630744827e-07,13999.054372428978,33.75527081552023,0.002411253634745129,28.456268932319336,12.800871014110676,0.7302388518927235,5.284075528658486,46,2,1,0.0,24,3.0011596153447413,False
5550,27.295231598608083,0.0,14000.00000037977,0.0,14000.00000037977,27.295231598608083,0.00194965939984769,18.62067623360453,6.056595544643013,0.0,6.065213709896703,47,0,0,0.0,25,0.2948847109783359,False
5551,149.94187431746576,0.0,14000.00000028306,0.0,14000.00000028306,149.94187431746576,0.01071013387960244,80.23725764059489,36.452293594096766,0.0,4.906566414604296,190,0,0,0.0,36,10.04964883656631,False
5552,141.02214964152034,0.0,14000.000000115704,0.0,14000.000000115704,141.02214964152034,0.010073010688596775,64.65038332247458,24.309214378836998,0.0,4.8317133169802915,184,2,0,1.0271287344391589,24,11.448512685480546,False
5553,168.21813861910024,0.0,14000.00000001418,0.0,14000.00000001418,168.21813861910024,0.012015581329923562,89.96869090064007,41.929940196666095,0.0,4.849085305909808,190,0,0,0.0,22,13.758542494766287,False
5554,125.58745928208891,0.09730925717711154,13998.467967995502,2.4945913230090913e-07,13998.467967657283,125.58745928208891,0.00897151455535989,76.45450070467072,31.83257220379966,-0.8572556909099344,5.13643107399206,158,2,0,3.5838089424061135,23,8.350113405829399,False
5555,26.9783635386234,0.0,14000.00000000183,0.0,14000.00000000183,26.9783635386234,0.0019270259670442769,15.701273037472768,7.072673058940996,0.0,6.220551422184294,36,2,0,0.45791344377507665,29,2.0585459931356622,False
5556,71.46947654567204,0.0,14000.000000000664,0.0,14000.000000000664,71.46947654567204,0.005104962610404903,19.717494214477874,7.175707687244598,0.0,5.649199398261725,90,0,0,0.0,30,6.794135895313414,False
5557,285.369026374809,2.132736700705128,13967.826303656117,1.247804121646097e-05,13967.826140833178,285.369026374809,0.02043039970484224,157.88800773333176,73.77012979869983,-0.958540687538853,4.689615916830407,303,4,0,547.1666617822322,16,19.532798718506477,False
5558,43.00691758127447,0.0,13999.99999997902,0.0,13999.99999997902,43.00691758127447,0.0030719226843813514,16.547091229039353,7.298761931800319,0.0,6.396455498000662,65,2,0,0.746678546137769,36,2.7142076505567516,False
5559,26.739598358022004,0.0,14000.0,0.0,14000.0,26.739598358022004,0.001909971311287286,15.296731562557438,4.323037736932871,0.0,6.259166092611238,39,0,0,0.0,26,0.8800066821472531,False
5560,91.40815411421129,0.0,13999.999999851381,0.0,13999.999999851381,91.40815411421129,0.006529153865370117,61.981927100143,24.782504590725438,0.0,5.186387848192911,96,2,0,25.919828083988993,37,6.019014674429912,False
5561,103.68623952458273,0.0,13999.999999682579,0.0,13999.999999682579,103.68623952458273,0.007406159966209543,49.820998932330156,21.513860597831982,0.0,5.394562107626081,129,2,0,5.906436993126549,32,6.018109601164084,False
5562,64.35031736692221,0.0,13999.999999994196,0.0,13999.999999994196,64.35031736692221,0.004596451240496349,31.652349942451124,12.185454199669916,0.0,5.330496073598719,84,0,0,0.0,31,5.333993728759582,False
5563,90.03297697962945,0.0,14000.000000026948,0.0,14000.000000026948,90.03297697962945,0.006430926927104011,40.87991780917507,18.3104940014952,0.0,5.553445878553263,109,0,0,0.0,37,5.7621412094164945,False
5564,87.3117449488547,0.0,13999.999999984375,0.0,13999.999999984375,87.3117449488547,0.006236553210639439,40.2468413487606,18.912957882859228,0.0,5.08839283185254,111,2,0,9.291943311088607,26,6.5293878075888445,False
5565,53.097186428844374,0.0,14000.000000031685,0.0,14000.000000031685,53.097186428844374,0.0037926561734803,35.63183199728219,14.13138024945703,0.0,5.1812436587033455,73,0,0,0.0,35,3.232257143074972,False
5566,64.8745266153375,0.0,13999.999999977708,0.0,13999.999999977708,64.8745266153375,0.004633894758245771,59.31853064582931,25.083445931871314,0.0,4.903192153824374,100,0,0,0.0,41,3.7197038313152158,False
5567,20.362581348916503,0.0,14000.000034959277,0.0,14000.000034959277,20.362581348916503,0.0014544700927192342,5.816902666419297,1.8076601655071631,0.0,6.8066890744175,35,0,0,0.0,23,0.6460018419926183,False
5568,36.614162878679615,0.0,14000.00000000015,0.0,14000.00000000015,36.614162878679615,0.0026152973484770874,15.694461052916433,7.238868194324004,0.0,5.679212705981522,51,2,0,0.4437152222644942,29,3.1924401221381675,False
5569,64.47761913094247,0.0,14000.000000276732,0.0,14000.000000276732,64.47761913094247,0.004605544223547712,42.827720595833654,15.007628188759604,0.0,5.553406620060782,79,0,0,0.0,35,4.9974570574980275,False
5570,21.695753415713998,0.0,13999.999999830436,0.0,13999.999999830436,21.695753415713998,0.0015496966725697693,2.4588714743839386,0.9911054052122805,0.0,7.0048755769541415,32,2,0,0.9111064577145138,22,1.0652913939198259,False
5571,32.71231608894219,0.0,14000.00000000389,0.0,14000.00000000389,32.71231608894219,0.002336594006352364,11.848063339026922,4.8836374272205845,0.0,6.246517345404522,52,0,0,0.0,36,1.713410241100521,False
5572,29.145099015720273,0.0,13999.999999999993,0.0,13999.999999999993,29.145099015720273,0.0020817927868371634,21.880194986521303,10.689039498580877,0.0,6.115160823850721,47,0,0,0.0,40,0.6591767356441411,False
5573,106.087888818796,0.0,13999.999999995565,0.0,13999.999999995565,106.087888818796,0.007577706344202115,60.62143118355001,24.09791303182151,0.0,5.040947625056509,114,0,0,0.0,36,6.256459304112642,False
5574,152.38272133956147,0.0,13999.999999923422,0.0,13999.999999923422,152.38272133956147,0.0108844800957425,76.69487690078407,34.93231390933817,0.0,5.010061867866005,179,4,0,7.337659923204734,22,10.069325757256813,False
5575,120.37509619657077,2.4869429003662122,13969.723223925255,6.136021168212806e-06,13969.72300255777,120.37509619657077,0.008616836143889516,100.89620107714305,32.63777086175219,-0.5113285067154991,5.1160207825237904,129,3,0,0.36664808719703507,32,10.975359670193995,False
5576,44.62609186534472,0.0,13999.999999995598,0.0,13999.999999995598,44.62609186534472,0.003187577990382768,14.610706349861335,5.051289965770723,0.0,5.97347511958242,63,0,0,0.0,21,2.0186972877252822,False
5577,35.38464894886445,0.0,14000.000000000024,0.0,14000.000000000024,35.38464894886445,0.002527474924918885,27.108553053736905,9.82000113179682,0.0,5.5538558691355515,54,0,0,0.0,32,2.386778347262383,False
5578,96.92775783873363,0.0,14000.000096310956,0.0,14000.000096310956,96.92775783873363,0.006923411226566662,61.05645006388635,23.463755261168384,0.0,4.846557914429935,117,2,0,2.324014445168498,22,9.819667533418807,False
5579,170.57800565638723,0.0,13999.999999963382,0.0,13999.999999963382,170.57800565638723,0.012184143261202386,68.16039152896533,29.889490483101362,0.0,5.13656271166993,176,2,0,47.039190544056325,24,15.040840285014934,False
5580,57.60780587625688,0.0,14000.00000106921,0.0,14000.00000106921,57.60780587625688,0.004114843276561232,21.944690776421712,10.031715277350527,0.0,5.0444925686469775,82,0,0,0.0,25,3.724845764678015,False
5581,60.84955208795094,0.0,13999.999999991787,0.0,13999.999999991787,60.84955208795094,0.004346396577713331,48.69344548364727,23.218403386186914,0.0,5.227325785342683,87,2,0,0.314236517800115,28,3.4945292774774175,False
5582,25.169791061933946,0.0,14000.000183192715,0.0,14000.000183192715,25.169791061933946,0.001797842195184454,16.315284504504802,5.444159992464199,0.0,6.778456149658467,42,2,0,26.53433346438423,19,1.6911121789148889,False
5583,104.5820262928365,0.0,14000.000000011425,0.0,14000.000000011425,104.5820262928365,0.007470144735196511,80.0465906823497,33.836357530548796,0.0,4.772697640477339,142,0,0,0.0,23,7.687223015324331,False
5584,37.56428531609036,0.0,14000.000000011247,0.0,14000.000000011247,37.56428531609036,0.002683163236861442,18.214684160806353,6.946606460509169,0.0,5.955232536282672,69,0,0,0.0,19,2.6424583394562133,False
5585,169.81842884834322,0.0,13999.999999449403,0.0,13999.999999449403,169.81842884834322,0.012129887775358707,101.2520695679796,39.1821849198101,0.0,4.829126985327562,192,0,0,0.0,25,14.529316464008108,False
5586,208.84758057622025,0.0,13999.999999883947,0.0,13999.999999883947,208.84758057622025,0.014917684326996536,113.52040457683822,45.42354388925239,0.0,4.957695604677888,235,8,0,7.872353242948256,24,13.845642277501334,False
5587,44.32524446102931,0.0,14000.000002561763,0.0,14000.000002561763,44.32524446102931,0.0031660888894941815,11.705259911230378,4.488090391785515,0.0,5.822023872666169,71,0,0,0.0,21,4.098463781276104,False
5588,37.273658635066916,0.5123643256008367,13965.501744619643,3.9167676711572476e-07,13965.501735220869,37.273658635066916,0.002668972865994417,10.910861835671426,3.8346304055031806,0.6440776979228403,6.240454466617488,54,1,2,0.0,27,5.275382868528708,False
5589,108.33639321578342,0.0,13999.99999997986,0.0,13999.99999997986,108.33639321578342,0.007738313801138519,99.78028239918339,47.842820414221045,0.0,4.790329262490924,137,2,0,6.348050973638749,26,7.5721225656088045,False
5590,111.38531290195652,2.6357933744475885,13971.385220758826,6.016173440054747e-06,13971.384972128977,111.38531290195652,0.007972372306803498,67.49040701656625,31.80770520113075,0.8992056996526756,5.0186658793236685,119,0,0,0.0,34,14.01668874372373,False
5591,176.76796593694692,0.0,14000.00000022373,0.0,14000.00000022373,176.76796593694692,0.012626283281008717,92.76432962900276,38.173060588698675,0.0,4.941127131204501,184,4,0,36.98902132934508,17,14.38036085711038,False
5592,121.31395792501652,0.0,13999.999998759386,0.0,13999.999998759386,121.31395792501652,0.008665282709697629,85.18313379570944,34.2304324636247,0.0,4.930459569456174,169,2,0,5.296725745709163,29,8.660548163873534,False
5593,36.39713430256783,0.0,14000.000000000022,0.0,14000.000000000022,36.39713430256783,0.0025997953073262693,23.732942976092364,9.985907270278478,0.0,5.886493582935531,46,2,0,42.61097487310018,41,1.4257497878844494,False
5594,18.138419393152173,0.0,13999.999999936988,0.0,13999.999999936988,18.138419393152173,0.0012956013852309864,12.468320110364745,4.654420602283953,0.0,6.075153115786242,26,2,0,1.689261190282408,21,0.656201847251799,False
5595,107.6733838740673,0.3439125936119377,13997.611502257787,7.559769628120171e-07,13997.611498032926,107.6733838740673,0.0076922682360424195,83.87858852951325,36.615138539881244,-0.22691490311098886,4.89956498921458,132,3,0,0.9588106533809945,26,9.902232922229915,False
5596,29.42552041073013,0.0,13999.999940078487,0.0,13999.999940078487,29.42552041073013,0.002101822895476753,16.276610688728404,6.310746791506412,0.0,6.585207320186711,53,0,0,0.0,30,2.063200631036078,False
5597,34.77758567560247,0.0,13999.999999999996,0.0,13999.999999999996,34.77758567560247,0.002484113262543034,17.90617038342259,5.316521653487163,0.0,5.720679708775677,50,0,0,0.0,15,6.908353755157505,False
5598,95.30604363728895,0.0,13999.999999995283,0.0,13999.999999995283,95.30604363728895,0.006807574545522933,34.08438408274102,13.626721483263136,0.0,5.25506774627296,116,2,1,0.028680025520099003,35,5.217115800069199,False
5599,151.22029427899503,0.0,13999.999999481126,0.0,13999.999999481126,151.22029427899503,0.010801449591757115,70.42060717943414,29.150808964966714,0.0,4.999428155689982,196,4,0,26.007688757405624,32,10.519388295281717,False
5600,53.58938780363534,0.0,13999.999999991373,0.0,13999.999999991373,53.58938780363534,0.00382781341454774,34.89244513803909,15.406688301856088,0.0,5.393878885427803,86,0,0,0.0,40,6.143701974334303,False
5601,27.732467628466495,0.0,13999.999999903852,0.0,13999.999999903852,27.732467628466495,0.001980890544904068,19.377187772102157,7.435541170477999,0.0,6.223510883081228,48,0,0,0.0,28,1.1401327929948168,False
5602,132.8578292274053,0.0,13999.999999995991,0.0,13999.999999995991,132.8578292274053,0.009489844944817381,95.3158401250933,38.14861488199705,0.0,4.59469404582744,165,4,0,45.03517042826576,32,19.992100542861937,False
5603,138.87997573802915,0.0,13999.999999935279,0.0,13999.999999935279,138.87997573802915,0.009919998267047942,57.46329336351987,24.10993834122124,0.0,5.054916716458367,161,2,0,9.668397783036285,25,11.116249630393126,False
5604,93.07290021916074,0.0,13999.999999901862,0.0,13999.999999901862,93.07290021916074,0.0066480643014152265,37.572482501147405,15.449474395373523,0.0,5.360450187677536,121,0,0,0.0,29,6.331084359545626,False
5605,170.194489927848,0.0,14000.000000034845,0.0,14000.000000034845,170.194489927848,0.012156749280530314,93.89367230623242,35.282048714578096,0.0,5.22504187712405,181,4,0,29.847677468032337,27,11.800733301757997,False
5606,131.5007896839316,0.0,13999.999997720273,0.0,13999.999997720273,131.5007896839316,0.009392913550381778,60.21160675742138,23.54057089173981,0.0,5.197332297378238,177,6,0,23.29989622907848,30,8.130703593462473,False
5607,39.558575420788216,1.0782656344007633,13986.222572664174,8.722189707328791e-07,13986.222531099815,39.558575420788216,0.0028283945975024366,23.001139312938506,9.90337048171339,-0.8318338287549986,5.455944196681719,59,1,0,0.0,25,4.567476084780066,False
5608,26.343003445848815,0.0,14000.000000001533,0.0,14000.000000001533,26.343003445848815,0.0018816431032747092,14.975481140066398,6.980154896289202,0.0,5.725418587006203,44,0,0,0.0,23,2.4749993668578005,False
